15106107227,51516,,,17,26
15106107228,51516,,,19,26
15106107229,51516,,,16,27
15106107230,51516,,,20,29
15106107231,51516,,,16,27
15106107233,51516,,,19,26
15106107234,51516,,,20,28
15106107235,51516,,,16,26
15106107236,51516,,,20,28
15106107237,51516,,,20,28
15106107238,51516,,,18,29
15106107239,51516,,,18,26
15106107240,51516,,,19,25
15106107241,51516,,,16,25
15106107242,51516,,,20,27
15106107244,51516,,,18,28
15106107245,51516,,,18,26
15106107246,51516,,,19,28
15106107247,51516,,,16,26
15106107248,51516,,,20,26
15106107249,51516,,,19,28
15106107250,51516,,,19,26
15106107253,51516,,,19,26
15106107254,51516,,,20,27
15106107255,51516,,,18,28
15106107256,51516,,,16,26
15106107257,51516,,,16,27
15106107259,51516,,,16,25
15106107260,51516,,,16,26
15106107262,51516,,,18,27
15106107263,51516,,,20,27
15106107264,51516,,,20,29
15106107265,51516,,,16,27
15106107266,51516,,,20,28
15106107267,51516,,,20,27
