"14106107182","021101P","5","5","9","28"
"14106107183","021101P","4","5","8","28"
"14106107184","021101P","4","5","8","25"
"14106107185","021101P","5","5","9","28"
"14106107186","021101P","4","5","8","28"
"14106107187","021101P","5","4","9","29"
"14106107188","021101P","4","5","8","29"
"14106107189","021101P","5","5","9","28"
"14106107192","021101P","5","5","9","26"
"14106107197","021101P","5","5","9","28"
"14106107198","021101P","4","4","9","28"
"14106107201","021101P","4","5","8","27"
"14106107202","021101P","5","5","9","27"
"14106107203","021101P","5","5","9","26"
"14106107204","021101P","5","4","9","28"
"14106107205","021101P","5","5","8","26"
"14106107206","021101P","5","5","9","26"
"14106107207","021101P","4","5","9","27"
"14106107209","021101P","5","5","9","27"
"14106107211","021101P","4","5","9","25"
"14106107263","021101P","4","4","9","27"
"14106107264","021101P","4","5","8","26"
"14106107265","021101P","4","4","9","25"
"14106107266","021101P","4","5","9","27"
"14106107267","021101P","4","5","9","26"
"14106107268","021101P","4","4","8","26"
"14106107269","021101P","4","4","8","25"
"14106107270","021101P","4","4","9","28"
