"14106107182","041503P","4","5","9","28"
"14106107184","041503P","4","5","7","28"
"14106107185","041503P","4","5","8","28"
"14106107186","041503P","4","5","7","28"
"14106107187","041503P","4","5","9","29"
"14106107188","041503P","4","5","7","29"
"14106107189","041503P","4","5","9","27"
"14106107192","041503P","4","5","7","28"
"14106107197","041503P","4","5","7","27"
"14106107198","041503P","4","5","7","28"
"14106107201","041503P","4","5","9","28"
"14106107202","041503P","4","5","8","29"
"14106107203","041503P","4","5","9","27"
"14106107204","041503P","4","5","9","28"
"14106107205","041503P","4","5","8","26"
"14106107206","041503P","4","5","7","29"
"14106107207","041503P","4","5","7","29"
"14106107209","041503P","4","5","7","27"
"14106107211","041503P","4","5","7","28"
"14106107263","041503P","4","5","9","28"
"14106107264","041503P","4","5","9","28"
"14106107265","041503P","4","5","7","28"
"14106107266","041503P","4","5","8","28"
"14106107267","041503P","4","5","8","28"
"14106107268","041503P","4","5","9","28"
"14106107269","041503P","4","5","7","28"
"14106107317","041503P","4","5","8","28"
"14106107270","041503P","4","5","7","28"
"14106107316","041503P","4","5","7","26"
"14106107318","041503P","4","5","9","28"
