"14106107182","061809P","5","5","9","29"
"14106107184","061809P","5","4","9","29"
"14106107185","061809P","5","5","8","27"
"14106107186","061809P","5","5","9","29"
"14106107187","061809P","5","5","9","29"
"14106107188","061809P","5","5","9","29"
"14106107189","061809P","5","5","8","29"
"14106107192","061809P","5","5","9","29"
"14106107197","061809P","5","4","9","28"
"14106107198","061809P","5","5","8","29"
"14106107201","061809P","5","4","9","28"
"14106107202","061809P","5","4","8","28"
"14106107203","061809P","5","5","8","28"
"14106107204","061809P","5","4","8","28"
"14106107205","061809P","5","5","9","29"
"14106107206","061809P","5","4","8","27"
"14106107207","061809P","5","5","8","27"
"14106107209","061809P","5","5","9","27"
"14106107211","061809P","5","5","9","27"
"14106107263","061809P","5","5","8","29"
"14106107264","061809P","5","4","9","28"
"14106107265","061809P","5","5","8","28"
"14106107266","061809P","5","5","9","28"
"14106107267","061809P","5","5","8","27"
"14106107268","061809P","5","5","7","28"
"14106107269","061809P","5","4","8","27"
"14106107316","061809P","5","5","9","27"
"14106107270","061809P","5","5","8","28"
"14106107317","061809P","5","5","8","27"
"14106107318","061809P","5","5","9","29"
