"14106107182","021202P","5","3","7","23"
"14106107183","021202P","4","5","9","20"
"14106107184","021202P","4","4","7","25"
"14106107185","021202P","5","4","7","23"
"14106107186","021202P","5","5","9","28"
"14106107187","021202P","5","4","8","26"
"14106107188","021202P","5","4","8","23"
"14106107189","021202P","5","5","9","27"
"14106107192","021202P","5","4","8","AB"
"14106107197","021202P","5","4","7","24"
"14106107198","021202P","5","5","9","27"
"14106107201","021202P","5","4","7","26"
"14106107202","021202P","5","4","7","23"
"14106107203","021202P","5","5","10","28"
"14106107204","021202P","5","3","7","24"
"14106107205","021202P","5","3","7","27"
"14106107206","021202P","4","4","7","26"
"14106107207","021202P","5","4","7","21"
"14106107209","021202P","5","4","8","29"
"14106107211","021202P","5","3","8","29"
"14106107263","021202P","5","4","7","25"
"14106107264","021202P","5","4","7","23"
"14106107265","021202P","3","3","7","27"
"14106107266","021202P","5","4","7","26"
"14106107267","021202P","5","3","6","25"
"14106107268","021202P","AB","AB","AB","23"
"14106107269","021202P","4","AB","AB","23"
"14106107270","021202P","5","4","8","20"
