"14106107182","051403P","4","5","9","27"
"14106107183","051403P","5","5","9","25"
"14106107184","051403P","5","5","9","26"
"14106107185","051403P","5","5","9","27"
"14106107186","051403P","5","5","9","27"
"14106107187","051403P","5","5","9","27"
"14106107188","051403P","5","5","9","29"
"14106107189","051403P","5","5","9","28"
"14106107192","051403P","4","5","9","28"
"14106107197","051403P","4","5","9","28"
"14106107198","051403P","5","5","9","27"
"14106107201","051403P","5","5","9","27"
"14106107202","051403P","5","5","9","26"
"14106107203","051403P","5","5","9","27"
"14106107204","051403P","5","5","9","27"
"14106107205","051403P","4","5","9","27"
"14106107206","051403P","4","5","9","27"
"14106107207","051403P","4","5","9","27"
"14106107209","051403P","5","5","9","28"
"14106107211","051403P","5","5","9","26"
"14106107263","051403P","5","5","9","28"
"14106107264","051403P","4","5","9","27"
"14106107265","051403P","5","5","9","28"
"14106107266","051403P","5","5","9","27"
"14106107267","051403P","5","5","9","27"
"14106107268","051403P","5","5","9","28"
"14106107269","051403P","5","5","9","25"
"14106107317","051403P","4","5","9","28"
"14106107270","051403P","4","5","9","27"
"14106107316","051403P","5","5","9","27"
"14106107318","051403P","4","5","9","28"
