"15106107251","061604P","4","4","8","28"
"16106107001","061604P","4","4","8","25"
"16106107003","061604P","5","4","8","25"
"16106107004","061604P","5","4","8","28"
"16106107005","061604P","5","5","8","25"
"16106107006","061604P","4","5","9","26"
"16106107007","061604P","4","4","8","24"
"16106107008","061604P","4","5","9","25"
"16106107009","061604P","5","5","9","24"
"16106107010","061604P","5","5","9","25"
"16106107011","061604P","5","5","8","26"
"16106107012","061604P","5","5","9","29"
"16106107013","061604P","5","5","8","27"
"16106107014","061604P","5","5","9","25"
"16106107015","061604P","4","5","8","24"
"16106107016","061604P","5","4","8","24"
"16106107017","061604P","5","5","9","27"
"16106107018","061604P","4","5","8","24"
"16106107019","061604P","4","5","9","24"
"16106107020","061604P","5","4","8","26"
"16106107022","061604P","5","5","9","27"
"16106107023","061604P","4","5","8","25"
"16106107024","061604P","5","5","8","23"
"16106107025","061604P","4","5","8","25"
"16106107026","061604P","4","4","8","26"
"16106107027","061604P","4","4","8","25"
"16106107028","061604P","5","5","8","27"
"16106107029","061604P","4","5","9","24"
"16106107030","061604P","4","5","8","27"
"16106107031","061604P","5","5","9","24"
"16106107032","061604P","5","5","8","25"
"16106107033","061604P","5","5","9","27"
"16106107034","061604P","5","4","9","24"
"16106107036","061604P","5","4","8","27"
"16106107037","061604P","4","5","9","27"
"16106107039","061604P","4","4","9","25"
"17106107901","061604P","5","5","9","25"
"17106107902","061604P","5","5","9","25"
"17106107903","061604P","5","5","9","27"
