"15106107251","211202","4","4","10","25"
"16106107001","211202","4","4","15","47"
"16106107002","211202","4","4","10","18"
"16106107003","211202","4","4","11","29"
"16106107004","211202","4","4","14","59"
"16106107005","211202","4","4","15","29"
"16106107006","211202","4","4","16","49"
"16106107007","211202","4","4","16","44"
"16106107008","211202","4","4","10","43"
"16106107009","211202","4","4","10","25"
"16106107010","211202","4","4","12","38"
"16106107011","211202","4","4","14","28"
"16106107012","211202","4","4","16","26"
"16106107013","211202","4","4","17","37"
"16106107014","211202","4","4","10","26"
"16106107015","211202","4","4","12","26"
"16106107016","211202","4","4","10","28"
"16106107017","211202","4","4","12","27"
"16106107018","211202","4","4","10","31"
"16106107019","211202","4","4","10","42"
"16106107020","211202","4","4","17","42"
"16106107021","211202","4","4","10","9"
"16106107022","211202","4","4","10","41"
"16106107023","211202","4","4","13","48"
"16106107024","211202","4","4","16","44"
"16106107025","211202","4","4","14","8"
"16106107026","211202","4","4","13","35"
"16106107027","211202","4","4","12","27"
"16106107028","211202","4","4","13","35"
"16106107029","211202","4","4","13","11"
"16106107030","211202","4","4","18","10"
"16106107031","211202","4","4","10","36"
"16106107032","211202","4","4","13","55"
"16106107033","211202","4","4","16","45"
"16106107034","211202","4","4","13","33"
"16106107035","211202","4","4","10","6"
"16106107036","211202","4","4","18","48"
"16106107037","211202","4","4","16","46"
"16106107038","211202","4","4","13","6"
"16106107039","211202","4","4","13","15"
