"15106107251","061825P","8","8","16","52"
"16106107001","061825P","8","8","16","50"
"16106107003","061825P","9","8","17","53"
"16106107004","061825P","9","8","17","53"
"16106107005","061825P","9","8","16","52"
"16106107006","061825P","8","9","17","53"
"16106107007","061825P","9","9","18","56"
"16106107008","061825P","8","8","16","49"
"16106107009","061825P","8","8","15","46"
"16106107010","061825P","9","9","17","53"
"16106107011","061825P","9","9","16","50"
"16106107012","061825P","9","9","17","52"
"16106107013","061825P","9","9","17","53"
"16106107014","061825P","9","8","16","50"
"16106107015","061825P","8","8","14","49"
"16106107016","061825P","8","8","16","48"
"16106107017","061825P","9","9","17","53"
"16106107018","061825P","9","8","16","50"
"16106107019","061825P","9","8","16","49"
"16106107020","061825P","8","8","16","46"
"16106107022","061825P","9","9","17","50"
"16106107023","061825P","8","8","16","48"
"16106107024","061825P","8","8","15","46"
"16106107025","061825P","8","8","16","49"
"16106107026","061825P","8","8","17","48"
"16106107027","061825P","8","8","16","46"
"16106107028","061825P","9","9","18","52"
"16106107029","061825P","7","8","14","AB"
"16106107030","061825P","9","8","17","53"
"16106107031","061825P","9","8","16","50"
"16106107032","061825P","9","9","17","52"
"16106107033","061825P","9","9","18","55"
"16106107034","061825P","9","8","16","53"
"16106107036","061825P","9","9","18","56"
"16106107037","061825P","9","8","17","52"
"16106107039","061825P","8","8","15","47"
"17106107901","061825P","8","8","16","48"
"17106107902","061825P","8","8","17","47"
"17106107903","061825P","8","8","16","46"
