"15106107251","041301P","5","5","8","27"
"16106107001","041301P","5","5","8","29"
"16106107002","041301P","4","4","7","27"
"16106107003","041301P","5","5","7","26"
"16106107004","041301P","5","5","9","29"
"16106107005","041301P","5","4","7","27"
"16106107006","041301P","5","5","8","29"
"16106107007","041301P","5","5","8","29"
"16106107008","041301P","5","5","8","27"
"16106107009","041301P","4","4","7","29"
"16106107010","041301P","5","5","9","27"
"16106107011","041301P","5","5","8","27"
"16106107012","041301P","5","5","8","27"
"16106107013","041301P","5","5","8","27"
"16106107014","041301P","5","4","7","27"
"16106107015","041301P","5","4","7","27"
"16106107016","041301P","5","5","8","26"
"16106107017","041301P","5","4","7","27"
"16106107018","041301P","5","5","8","29"
"16106107019","041301P","4","3","7","27"
"16106107020","041301P","5","5","8","27"
"16106107022","041301P","5","4","8","27"
"16106107023","041301P","5","5","8","27"
"16106107024","041301P","5","4","7","27"
"16106107025","041301P","5","5","8","26"
"16106107026","041301P","5","5","8","29"
"16106107027","041301P","5","4","8","26"
"16106107028","041301P","5","5","9","27"
"16106107029","041301P","4","4","8","27"
"16106107030","041301P","5","4","7","27"
"16106107031","041301P","5","4","7","27"
"16106107032","041301P","5","5","8","29"
"16106107033","041301P","5","5","9","27"
"16106107034","041301P","5","5","9","27"
"16106107036","041301P","5","5","8","27"
"16106107037","041301P","5","5","9","26"
"16106107039","041301P","5","5","9","29"
"17106107901","041301P","5","4","7","29"
"17106107902","041301P","5","5","8","29"
"17106107903","041301P","5","5","8","29"
