"14106107182","61722","4","4","2","4","2","4","4","16","41"
"14106107184","61722","4","4","4","3","3","1","4","15","36"
"14106107185","61722","4","4","3","4","3","4","4","18","35"
"14106107186","61722","4","4","3","4","4","4","3","18","35"
"14106107187","61722","4","4","4","3","3","4","4","18","46"
"14106107188","61722","4","4","4","4","4","2","4","18","38"
"14106107189","61722","4","4","3","3","4","4","4","18","40"
"14106107192","61722","4","4","4","4","4","3","2","17","39"
"14106107197","61722","4","3","1","2","4","4","1","12","33"
"14106107198","61722","4","4","4","4","4","2","3","17","41"
"14106107201","61722","4","5","4","3","3","4","4","18","39"
"14106107202","61722","4","3","2","3","1","4","3","13","38"
"14106107203","61722","4","5","3","4","4","4","3","18","43"
"14106107204","61722","4","4","3","3","1","4","2","13","38"
"14106107205","61722","4","4","4","2","3","4","3","16","38"
"14106107206","61707","4","4","3","4","4","3","4","18","44"
"14106107207","61722","4","3","4","3","2","2","2","13","42"
"14106107209","61722","4","4","1","3","3","4","4","15","40"
"14106107211","61722","4","4","3","3","3","4","4","17","30"
"14106107263","61722","4","4","3","4","2","4","4","17","36"
"14106107264","61722","4","4","4","3","3","4","2","16","36"
"14106107265","61722","4","4","3","3","4","4","3","17","35"
"14106107266","61722","4","4","2","4","1","4","4","15","36"
"14106107267","61722","4","4","2","3","4","4","3","16","38"
"14106107268","61722","4","4","2","3","2","3","4","14","38"
"14106107269","61722","4","4","3","4","4","3","3","17","35"
"14106107270","61722","4","4","3","4","3","2","3","15","36"
"14106107316","61722","4","5","4","3","4","4","4","19","37"
"14106107317","61722","4","4","4","2","3","4","4","17","33"
"14106107318","61722","5","4","4","4","3","4","4","19","35"
"14106107227.3","61721.5","4.03","4.0","3.1","3.33","3.07","3.5","3.33","16.33","37.7"
