15106107227,61502,,,19,24
15106107228,61502,,,19,25
15106107229,61502,,,19,26
15106107230,61502,,,19,28
15106107231,61502,,,19,25
15106107233,61502,,,19,26
15106107234,61502,,,19,26
15106107235,61502,,,19,26
15106107236,61502,,,19,26
15106107237,61502,,,19,27
15106107238,61502,,,19,27
15106107239,61502,,,19,24
15106107240,61502,,,19,27
15106107241,61502,,,19,28
15106107242,61502,,,19,28
15106107244,61502,,,19,24
15106107245,61502,,,19,28
15106107246,61502,,,19,25
15106107247,61502,,,19,24
15106107248,61502,,,19,27
15106107249,61502,,,19,26
15106107250,61502,,,19,26
15106107253,61502,,,19,24
15106107254,61502,,,19,25
15106107255,61502,,,19,26
15106107256,61502,,,19,24
15106107257,61502,,,19,25
15106107259,61502,,,19,26
15106107260,61502,,,19,27
15106107262,61502,,,19,25
15106107263,61502,,,19,28
15106107264,61502,,,19,29
15106107265,61502,,,19,26
15106107266,61502,,,19,27
15106107267,61502,,,19,25
