"14106107191","061604P","4","5","9","25.00"
"15106107227","061604P","5","5","8","26.00"
"15106107228","061604P","4","5","8","26.00"
"15106107229","061604P","5","5","8","26.00"
"15106107230","061604P","4","5","8","25.00"
"15106107231","061604P","4","4","8","25.00"
"15106107233","061604P","5","5","9","26.00"
"15106107234","061604P","5","5","9","28.00"
"15106107235","061604P","4","5","8","25.00"
"15106107236","061604P","5","5","9","27.00"
"15106107237","061604P","5","4","9","27.00"
"15106107238","061604P","4","5","8","25.00"
"15106107239","061604P","5","5","8","26.00"
"15106107240","061604P","4","4","8","25.00"
"15106107241","061604P","5","4","8","25.00"
"15106107242","061604P","5","4","7","25.00"
"15106107244","061604P","4","5","7","26.00"
"15106107245","061604P","5","4","8","26.00"
"15106107246","061604P","5","5","8","27.00"
"15106107247","061604P","4","4","8","26.00"
"15106107248","061604P","5","4","8","26.00"
"15106107249","061604P","5","5","8","27.00"
"15106107250","061604P","5","5","8","28.00"
"15106107253","061604P","5","5","8","27.00"
"15106107254","061604P","4","5","8","27.00"
"15106107255","061604P","4","5","8","27.00"
"15106107256","061604P","4","4","8","26.00"
"15106107257","061604P","5","4","7","26.00"
"15106107259","061604P","4","5","8","26.00"
"15106107260","061604P","5","5","8","26.00"
"15106107262","061604P","4","5","8","27.00"
"15106107263","061604P","5","5","8","26.00"
"15106107264","061604P","5","5","8","28.00"
"15106107265","061604P","5","4","8","25.00"
"15106107266","061604P","5","5","9","28.00"
"15106107267","061604P","4","5","8","26.00"
