"14106107191","051409P","4","4","8","26.00"
"15106107227","051409P","4","4","8","26.00"
"15106107228","051409P","4","4","8","26.00"
"15106107229","051409P","4","4","8","27.00"
"15106107230","051409P","4","4","8","26.00"
"15106107231","051409P","4","4","7","26.00"
"15106107233","051409P","4","4","8","26.00"
"15106107234","051409P","4","4","9","28.00"
"15106107235","051409P","4","4","8","26.00"
"15106107236","051409P","4","4","9","27.00"
"15106107237","051409P","4","4","8","28.00"
"15106107238","051409P","4","4","8","27.00"
"15106107239","051409P","4","4","8","26.00"
"15106107240","051409P","4","4","8","26.00"
"15106107241","051409P","4","4","8","26.00"
"15106107242","051409P","4","4","8","26.00"
"15106107244","051409P","4","4","8","27.00"
"15106107245","051409P","4","4","8","26.00"
"15106107246","051409P","4","4","9","26.00"
"15106107247","051409P","4","4","8","28.00"
"15106107248","051409P","4","4","8","27.00"
"15106107249","051409P","4","4","8","26.00"
"15106107250","051409P","4","4","8","26.00"
"15106107253","051409P","4","4","9","27.00"
"15106107254","051409P","4","4","8","26.00"
"15106107255","051409P","4","4","7","26.00"
"15106107256","051409P","4","4","8","26.00"
"15106107257","051409P","4","4","7","26.00"
"15106107259","051409P","4","4","8","26.00"
"15106107260","051409P","4","4","8","26.00"
"15106107262","051409P","4","4","7","26.00"
"15106107263","051409P","4","4","9","27.00"
"15106107264","051409P","4","4","8","26.00"
"15106107265","051409P","4","4","8","26.00"
"15106107266","051409P","4","4","8","28.00"
"15106107267","051409P","4","4","7","27.00"
