"14106107191","021103P","7","8","16","55"
"15106107227","021103P","9","8","16","52"
"15106107228","021103P","7","9","17","51"
"15106107229","021103P","7","9","17","53"
"15106107230","021103P","8","9","18","54"
"15106107231","021103P","9","8","18","55"
"15106107232","021103P","8","7","17","52"
"15106107233","021103P","9","9","17","51"
"15106107234","021103P","9","8","16","55"
"15106107235","021103P","7","8","15","52"
"15106107236","021103P","7","8","17","52"
"15106107237","021103P","8","8","14","56"
"15106107238","021103P","5","9","15","55"
"15106107239","021103P","7","9","17","54"
"15106107240","021103P","7","9","17","55"
"15106107241","021103P","5","8","17","52"
"15106107242","021103P","7","9","16","54"
"15106107243","021103P","7","8","15","56"
"15106107244","021103P","9","8","14","55"
"15106107245","021103P","7","8","14","55"
"15106107246","021103P","7","9","16","56"
"15106107247","021103P","7","8","15","55"
"15106107248","021103P","9","9","17","55"
"15106107249","021103P","7","9","17","56"
"15106107250","021103P","9","8","17","55"
"15106107251","021103P","5","5","15","AB"
"15106107253","021103P","9","9","15","56"
"15106107254","021103P","7","8","16","55"
"15106107255","021103P","7","8","17","51"
"15106107256","021103P","7","9","15","53"
"15106107257","021103P","7","8","15","52"
"15106107258","021103P","9","8","18","54"
"15106107259","021103P","5","9","17","52"
"15106107260","021103P","8","8","14","54"
"15106107262","021103P","7","8","17","55"
"15106107263","021103P","5","9","16","51"
"15106107264","021103P","7","8","15","52"
"15106107265","021103P","7","8","15","52"
"15106107266","021103P","9","9","15","55"
"15106107267","021103P","7","9","16","55"
